Custer;Porque;Edad;FechaNacimiento;AporteMensual;Genero;;;;;;;;;
2;1;41;1974;50000;2;;;;;;;;;
2;1;41;1974;50000;1;;;;;;;;;
2;1;43;1972;50000;1;;;;;;;;;
2;1;43;1971;50000;1;;;;;;;;;
2;1;44;1971;50000;1;;;;;;;;;
2;1;45;1970;50000;2;;;;;;;;;
2;1;46;1969;50000;1;;;;;;;;;
2;1;47;1968;50000;2;;;;;;;;;
2;1;47;1968;50000;2;;;;;;;;;
2;1;48;1967;50000;1;;;;;;;;;
2;1;50;1965;50000;1;;;;;;;;;
3;1;51;1964;50000;2;;;;;;;;;
3;1;53;1962;50000;1;;;;;;;;;
3;1;54;1961;50000;2;;;;;;;;;
3;1;55;1960;50000;2;;;;;;;;;
3;1;60;1955;50000;1;;;;;;;;;
3;1;62;1953;50000;2;;;;;;;;;
3;1;68;1947;50000;2;;;;;;;;;
2;1;30;1985;50217;1;;;;;;;;;
2;1;39;1976;50400;1;;;;;;;;;
2;1;29;1986;51000;1;;;;;;;;;
3;1;61;1954;51000;1;;;;;;;;;
1;1;23;1992;51200;1;;;;;;;;;
2;1;28;1987;51200;2;;;;;;;;;
3;1;53;1962;51200;1;;;;;;;;;
3;1;58;1957;51200;2;;;;;;;;;
2;1;34;1981;51240;2;;;;;;;;;
3;1;59;1956;51520;1;;;;;;;;;
1;1;23;1992;51548;2;;;;;;;;;
2;1;28;1986;51548;1;;;;;;;;;
2;1;36;1979;51548;1;;;;;;;;;
2;1;44;1971;51548;1;;;;;;;;;
2;1;38;1977;51580;1;;;;;;;;;
2;1;34;1981;51600;2;;;;;;;;;
1;1;18;1997;52000;1;;;;;;;;;
1;1;22;1993;52000;1;;;;;;;;;
1;1;22;1993;52000;2;;;;;;;;;
1;1;24;1991;52000;1;;;;;;;;;
1;1;25;1990;52000;2;;;;;;;;;
1;1;25;1990;52000;2;;;;;;;;;
1;1;25;1990;52000;2;;;;;;;;;
1;1;26;1988;52000;1;;;;;;;;;
1;1;26;1989;52000;1;;;;;;;;;
1;1;26;1989;52000;2;;;;;;;;;
2;1;27;1987;52000;1;;;;;;;;;
2;1;27;1988;52000;1;;;;;;;;;
2;1;28;1987;52000;1;;;;;;;;;
2;1;28;1987;52000;2;;;;;;;;;
2;1;28;1987;52000;2;;;;;;;;;
2;1;29;1986;52000;2;;;;;;;;;
2;1;29;1986;52000;1;;;;;;;;;
2;1;29;1986;52000;1;;;;;;;;;
2;1;30;1985;52000;1;;;;;;;;;
2;1;30;1985;52000;1;;;;;;;;;
2;1;31;1984;52000;2;;;;;;;;;
2;1;31;1984;52000;1;;;;;;;;;
2;1;32;1983;52000;1;;;;;;;;;
2;1;32;1983;52000;1;;;;;;;;;
2;1;33;1982;52000;1;;;;;;;;;
2;1;34;1981;52000;2;;;;;;;;;
2;1;34;1981;52000;1;;;;;;;;;
2;1;34;1981;52000;1;;;;;;;;;
2;1;34;1981;52000;1;;;;;;;;;
2;1;35;1980;52000;2;;;;;;;;;
2;1;35;1980;52000;1;;;;;;;;;
2;1;36;1979;52000;1;;;;;;;;;
2;1;36;1978;52000;2;;;;;;;;;
2;1;37;1977;52000;2;;;;;;;;;
2;1;37;1978;52000;1;;;;;;;;;
2;1;39;1976;52000;2;;;;;;;;;
2;1;39;1976;52000;1;;;;;;;;;
2;1;40;1975;52000;2;;;;;;;;;
2;1;40;1975;52000;2;;;;;;;;;
2;1;41;1974;52000;1;;;;;;;;;
2;1;43;1972;52000;1;;;;;;;;;
2;1;43;1972;52000;2;;;;;;;;;
2;1;45;1970;52000;2;;;;;;;;;
2;1;45;1970;52000;1;;;;;;;;;
2;1;46;1969;52000;1;;;;;;;;;
2;1;46;1969;52000;1;;;;;;;;;
2;1;46;1969;52000;1;;;;;;;;;
2;1;47;1968;52000;1;;;;;;;;;
2;1;47;1968;52000;1;;;;;;;;;
2;1;47;1968;52000;1;;;;;;;;;
2;1;49;1966;52000;1;;;;;;;;;
2;1;49;1966;52000;2;;;;;;;;;
3;1;51;1964;52000;1;;;;;;;;;
3;1;51;1964;52000;1;;;;;;;;;
3;1;52;1962;52000;1;;;;;;;;;
3;1;52;1962;52000;2;;;;;;;;;
3;1;53;1962;52000;1;;;;;;;;;
3;1;58;1957;52000;2;;;;;;;;;
2;1;31;1984;52300;1;;;;;;;;;
2;1;30;1985;52480;1;;;;;;;;;
1;1;26;1989;52700;2;;;;;;;;;
3;1;54;1961;52800;1;;;;;;;;;
2;1;29;1986;53000;2;;;;;;;;;
2;1;29;1986;53000;1;;;;;;;;;
2;1;32;1983;53000;1;;;;;;;;;
2;1;34;1981;53000;2;;;;;;;;;
2;1;43;1972;53000;2;;;;;;;;;
4;1;76;1939;53000;1;;;;;;;;;
3;1;53;1962;53960;2;;;;;;;;;
1;1;23;1992;54000;2;;;;;;;;;
1;1;25;1990;54000;1;;;;;;;;;
1;1;26;1988;54000;2;;;;;;;;;
2;1;27;1988;54000;2;;;;;;;;;
2;1;28;1987;54000;1;;;;;;;;;
2;1;29;1986;54000;1;;;;;;;;;
2;1;32;1983;54000;2;;;;;;;;;
2;1;34;1981;54000;2;;;;;;;;;
2;1;34;1981;54000;1;;;;;;;;;
2;1;34;1981;54000;1;;;;;;;;;
2;1;35;1980;54000;2;;;;;;;;;
2;1;36;1979;54000;1;;;;;;;;;
2;1;38;1976;54000;1;;;;;;;;;
2;1;41;1974;54000;2;;;;;;;;;
2;1;48;1967;54000;1;;;;;;;;;
3;1;52;1963;54000;1;;;;;;;;;
3;1;55;1960;54000;1;;;;;;;;;
3;1;56;1959;54000;1;;;;;;;;;
3;1;58;1957;54000;1;;;;;;;;;
3;1;61;1954;54000;1;;;;;;;;;
2;1;34;1981;54400;2;;;;;;;;;
2;1;37;1978;54400;2;;;;;;;;;
3;1;54;1961;54400;1;;;;;;;;;
3;1;53;1962;54480;1;;;;;;;;;
4;1;81;1934;54800;1;;;;;;;;;
1;1;23;1991;54900;2;;;;;;;;;
1;1;24;1991;55000;1;;;;;;;;;
2;1;28;1987;55000;2;;;;;;;;;
2;1;29;1986;55000;1;;;;;;;;;
2;1;32;1983;55000;1;;;;;;;;;
2;1;35;1980;55000;1;;;;;;;;;
2;1;38;1977;55000;2;;;;;;;;;
2;1;39;1976;55000;1;;;;;;;;;
2;1;47;1968;55000;2;;;;;;;;;
2;1;48;1967;55000;2;;;;;;;;;
3;1;58;1957;55000;1;;;;;;;;;
3;1;60;1954;55000;1;;;;;;;;;
2;1;33;1981;55200;1;;;;;;;;;
2;1;36;1979;55200;2;;;;;;;;;
3;1;54;1961;55360;2;;;;;;;;;
2;1;27;1988;55828;2;;;;;;;;;
1;1;21;1994;56000;2;;;;;;;;;
1;1;22;1992;56000;2;;;;;;;;;
1;1;23;1992;56000;2;;;;;;;;;
1;1;23;1992;56000;1;;;;;;;;;
1;1;24;1991;56000;1;;;;;;;;;
1;1;24;1991;56000;2;;;;;;;;;
1;1;25;1990;56000;1;;;;;;;;;
1;1;25;1990;56000;2;;;;;;;;;
1;1;25;1990;56000;2;;;;;;;;;
1;1;26;1989;56000;2;;;;;;;;;
2;1;27;1988;56000;2;;;;;;;;;
2;1;27;1988;56000;1;;;;;;;;;
2;1;27;1988;56000;2;;;;;;;;;
2;1;27;1988;56000;1;;;;;;;;;
2;1;27;1988;56000;2;;;;;;;;;
2;1;30;1984;56000;1;;;;;;;;;
2;1;31;1984;56000;2;;;;;;;;;
2;1;31;1984;56000;2;;;;;;;;;
2;1;31;1984;56000;2;;;;;;;;;
2;1;31;1984;56000;2;;;;;;;;;
2;1;31;1984;56000;1;;;;;;;;;
2;1;32;1983;56000;1;;;;;;;;;
2;1;32;1983;56000;2;;;;;;;;;
2;1;34;1981;56000;1;;;;;;;;;
2;1;34;1980;56000;2;;;;;;;;;
2;1;34;1981;56000;2;;;;;;;;;
2;1;34;1981;56000;1;;;;;;;;;
2;1;35;1980;56000;1;;;;;;;;;
2;1;35;1980;56000;1;;;;;;;;;
2;1;35;1980;56000;1;;;;;;;;;
2;1;36;1979;56000;2;;;;;;;;;
2;1;36;1979;56000;1;;;;;;;;;
2;1;37;1978;56000;1;;;;;;;;;
2;1;37;1978;56000;2;;;;;;;;;
2;1;40;1975;56000;1;;;;;;;;;
2;1;40;1975;56000;2;;;;;;;;;
2;1;40;1975;56000;2;;;;;;;;;
2;1;42;1973;56000;1;;;;;;;;;
2;1;43;1971;56000;2;;;;;;;;;
2;1;43;1972;56000;1;;;;;;;;;
2;1;46;1969;56000;2;;;;;;;;;
2;1;47;1968;56000;2;;;;;;;;;
2;1;48;1967;56000;1;;;;;;;;;
2;1;48;1967;56000;1;;;;;;;;;
2;1;49;1965;56000;1;;;;;;;;;
2;1;49;1965;56000;1;;;;;;;;;
2;1;50;1965;56000;2;;;;;;;;;
3;1;51;1963;56000;2;;;;;;;;;
3;1;51;1964;56000;1;;;;;;;;;
3;1;53;1962;56000;1;;;;;;;;;
3;1;56;1959;56000;2;;;;;;;;;
3;1;59;1956;56000;1;;;;;;;;;
3;1;64;1951;56000;1;;;;;;;;;
3;1;71;1944;56000;1;;;;;;;;;
4;1;73;1942;56000;1;;;;;;;;;
2;1;33;1982;56320;2;;;;;;;;;
1;1;23;1992;57000;2;;;;;;;;;
1;1;25;1990;57000;2;;;;;;;;;
3;1;70;1945;57000;1;;;;;;;;;
1;1;22;1993;57400;2;;;;;;;;;
1;1;20;1995;58000;1;;;;;;;;;
1;1;26;1989;58000;2;;;;;;;;;
2;1;34;1981;58000;1;;;;;;;;;
2;1;37;1978;58000;1;;;;;;;;;
2;1;38;1977;58000;1;;;;;;;;;
2;1;41;1974;58000;2;;;;;;;;;
2;1;42;1973;58000;1;;;;;;;;;
2;1;45;1970;58000;1;;;;;;;;;
3;1;52;1963;58000;2;;;;;;;;;
3;1;63;1952;58000;1;;;;;;;;;
3;1;71;1944;58000;1;;;;;;;;;
2;1;27;1988;58800;1;;;;;;;;;
2;1;36;1979;58800;1;;;;;;;;;
2;1;31;1984;59000;2;;;;;;;;;
2;1;41;1973;59000;2;;;;;;;;;
2;1;44;1971;59000;1;;;;;;;;;
3;1;56;1959;59000;2;;;;;;;;;
4;1;74;1941;59000;1;;;;;;;;;
2;1;42;1973;59028;2;;;;;;;;;
1;1;25;1990;59200;1;;;;;;;;;
1;1;20;1995;60000;1;;;;;;;;;
1;1;20;1995;60000;1;;;;;;;;;
1;1;20;1995;60000;1;;;;;;;;;
1;1;21;1994;60000;1;;;;;;;;;
1;1;22;1993;60000;2;;;;;;;;;
1;1;22;1993;60000;1;;;;;;;;;
1;1;22;1993;60000;2;;;;;;;;;
1;1;23;1992;60000;2;;;;;;;;;
1;1;23;1992;60000;2;;;;;;;;;
1;1;23;1992;60000;1;;;;;;;;;
1;1;23;1992;60000;1;;;;;;;;;
1;1;23;1992;60000;2;;;;;;;;;
1;1;24;1991;60000;1;;;;;;;;;
1;1;24;1991;60000;2;;;;;;;;;
1;1;24;1991;60000;2;;;;;;;;;
1;1;24;1990;60000;1;;;;;;;;;
1;1;25;1990;60000;1;;;;;;;;;
1;1;25;1990;60000;1;;;;;;;;;
1;1;25;1990;60000;2;;;;;;;;;
1;1;25;1990;60000;1;;;;;;;;;
1;1;26;1989;60000;1;;;;;;;;;
1;1;26;1989;60000;2;;;;;;;;;
1;1;26;1989;60000;1;;;;;;;;;
1;1;26;1988;60000;1;;;;;;;;;
1;1;26;1989;60000;1;;;;;;;;;
1;1;26;1989;60000;1;;;;;;;;;
1;1;26;1989;60000;1;;;;;;;;;
2;1;27;1988;60000;1;;;;;;;;;
2;1;27;1988;60000;1;;;;;;;;;
2;1;27;1988;60000;1;;;;;;;;;
2;1;27;1988;60000;2;;;;;;;;;
2;1;27;1988;60000;2;;;;;;;;;
2;1;27;1987;60000;1;;;;;;;;;
2;1;27;1988;60000;2;;;;;;;;;
2;1;28;1987;60000;2;;;;;;;;;
2;1;28;1986;60000;1;;;;;;;;;
2;1;28;1987;60000;2;;;;;;;;;
2;1;28;1987;60000;1;;;;;;;;;
2;1;28;1987;60000;1;;;;;;;;;
2;1;28;1987;60000;2;;;;;;;;;
2;1;28;1987;60000;2;;;;;;;;;
2;1;29;1986;60000;2;;;;;;;;;
2;1;29;1986;60000;1;;;;;;;;;
2;1;30;1985;60000;1;;;;;;;;;
2;1;30;1985;60000;1;;;;;;;;;
2;1;30;1985;60000;2;;;;;;;;;
2;1;30;1985;60000;2;;;;;;;;;
2;1;30;1984;60000;1;;;;;;;;;
2;1;30;1985;60000;1;;;;;;;;;
2;1;30;1985;60000;1;;;;;;;;;
2;1;30;1985;60000;1;;;;;;;;;
2;1;31;1984;60000;2;;;;;;;;;
2;1;31;1984;60000;1;;;;;;;;;
2;1;31;1984;60000;1;;;;;;;;;
2;1;31;1984;60000;2;;;;;;;;;
2;1;31;1984;60000;1;;;;;;;;;
2;1;32;1983;60000;1;;;;;;;;;
2;1;32;1983;60000;1;;;;;;;;;
2;1;32;1983;60000;1;;;;;;;;;
2;1;32;1983;60000;2;;;;;;;;;
2;1;33;1982;60000;1;;;;;;;;;
2;1;33;1982;60000;1;;;;;;;;;
2;1;33;1982;60000;2;;;;;;;;;
2;1;33;1982;60000;1;;;;;;;;;
2;1;33;1982;60000;1;;;;;;;;;
2;1;33;1982;60000;2;;;;;;;;;
2;1;34;1981;60000;1;;;;;;;;;
2;1;34;1981;60000;2;;;;;;;;;
2;1;34;1981;60000;2;;;;;;;;;
2;1;35;1980;60000;2;;;;;;;;;
2;1;35;1980;60000;1;;;;;;;;;
2;1;35;1979;60000;1;;;;;;;;;
2;1;35;1980;60000;1;;;;;;;;;
2;1;35;1980;60000;2;;;;;;;;;
2;1;35;1980;60000;1;;;;;;;;;
2;1;35;1980;60000;1;;;;;;;;;
2;1;35;1980;60000;2;;;;;;;;;
2;1;36;1979;60000;1;;;;;;;;;
2;1;36;1979;60000;1;;;;;;;;;
2;1;36;1979;60000;1;;;;;;;;;
2;1;37;1978;60000;2;;;;;;;;;
2;1;38;1977;60000;2;;;;;;;;;
2;1;38;1977;60000;2;;;;;;;;;
2;1;39;1976;60000;1;;;;;;;;;
2;1;39;1976;60000;1;;;;;;;;;
2;1;40;1975;60000;2;;;;;;;;;
2;1;40;1974;60000;1;;;;;;;;;
2;1;40;1975;60000;1;;;;;;;;;
2;1;40;1975;60000;1;;;;;;;;;
2;1;40;1975;60000;1;;;;;;;;;
2;1;41;1974;60000;2;;;;;;;;;
2;1;41;1974;60000;1;;;;;;;;;
2;1;41;1974;60000;2;;;;;;;;;
2;1;41;1974;60000;1;;;;;;;;;
2;1;42;1973;60000;2;;;;;;;;;
2;1;42;1972;60000;1;;;;;;;;;
2;1;42;1972;60000;2;;;;;;;;;
2;1;42;1973;60000;2;;;;;;;;;
2;1;42;1973;60000;1;;;;;;;;;
2;1;42;1973;60000;1;;;;;;;;;
2;1;43;1972;60000;1;;;;;;;;;
2;1;43;1972;60000;1;;;;;;;;;
2;1;44;1971;60000;1;;;;;;;;;
2;1;44;1971;60000;2;;;;;;;;;
2;1;44;1970;60000;1;;;;;;;;;
2;1;44;1971;60000;1;;;;;;;;;
2;1;45;1970;60000;1;;;;;;;;;
2;1;45;1970;60000;2;;;;;;;;;
2;1;46;1969;60000;2;;;;;;;;;
2;1;46;1969;60000;1;;;;;;;;;
2;1;46;1968;60000;1;;;;;;;;;
2;1;46;1969;60000;2;;;;;;;;;
2;1;47;1968;60000;1;;;;;;;;;
2;1;47;1968;60000;2;;;;;;;;;
2;1;47;1968;60000;2;;;;;;;;;
2;1;49;1966;60000;1;;;;;;;;;
2;1;49;1966;60000;1;;;;;;;;;
2;1;49;1966;60000;1;;;;;;;;;
2;1;49;1966;60000;1;;;;;;;;;
2;1;49;1966;60000;1;;;;;;;;;
2;1;50;1965;60000;1;;;;;;;;;
2;1;50;1965;60000;2;;;;;;;;;
3;1;51;1964;60000;1;;;;;;;;;
3;1;51;1964;60000;2;;;;;;;;;
3;1;51;1964;60000;2;;;;;;;;;
3;1;52;1962;60000;1;;;;;;;;;
3;1;52;1963;60000;2;;;;;;;;;
3;1;52;1963;60000;1;;;;;;;;;
3;1;52;1963;60000;1;;;;;;;;;
3;1;53;1962;60000;1;;;;;;;;;
3;1;53;1962;60000;1;;;;;;;;;
3;1;54;1961;60000;1;;;;;;;;;
3;1;54;1961;60000;1;;;;;;;;;
3;1;55;1960;60000;2;;;;;;;;;
3;1;56;1959;60000;1;;;;;;;;;
3;1;56;1959;60000;1;;;;;;;;;
3;1;56;1959;60000;1;;;;;;;;;
3;1;57;1958;60000;1;;;;;;;;;
3;1;58;1957;60000;1;;;;;;;;;
3;1;59;1956;60000;1;;;;;;;;;
3;1;59;1955;60000;1;;;;;;;;;
3;1;59;1956;60000;2;;;;;;;;;
3;1;62;1953;60000;1;;;;;;;;;
3;1;62;1953;60000;2;;;;;;;;;
3;1;63;1952;60000;2;;;;;;;;;
3;1;68;1947;60000;1;;;;;;;;;
4;1;73;1942;60000;1;;;;;;;;;
4;1;75;1940;60000;1;;;;;;;;;
4;1;75;1940;60000;2;;;;;;;;;
4;1;75;1939;60000;1;;;;;;;;;
4;1;78;1937;60000;1;;;;;;;;;
2;1;28;1987;61000;1;;;;;;;;;
2;1;29;1986;61000;1;;;;;;;;;
3;1;51;1963;61000;1;;;;;;;;;
2;1;42;1973;61200;2;;;;;;;;;
3;1;53;1962;61200;1;;;;;;;;;
2;1;44;1971;61210;1;;;;;;;;;
1;1;24;1991;61400;2;;;;;;;;;
2;1;48;1967;61600;2;;;;;;;;;
2;1;36;1979;61800;2;;;;;;;;;
2;1;30;1985;62000;2;;;;;;;;;
2;1;32;1983;62000;2;;;;;;;;;
2;1;36;1979;62000;1;;;;;;;;;
2;1;41;1974;62000;2;;;;;;;;;
3;1;55;1960;62000;1;;;;;;;;;
3;1;65;1950;62000;1;;;;;;;;;
2;1;27;1988;62400;1;;;;;;;;;
2;1;29;1986;62400;1;;;;;;;;;
2;1;38;1976;62400;1;;;;;;;;;
1;1;23;1992;62613;1;;;;;;;;;
1;1;24;1991;62800;1;;;;;;;;;
2;1;46;1969;62950;1;;;;;;;;;
2;1;30;1985;63000;1;;;;;;;;;
2;1;46;1969;63000;1;;;;;;;;;
3;1;53;1961;63000;1;;;;;;;;;
4;1;73;1942;63000;2;;;;;;;;;
2;1;41;1974;63100;1;;;;;;;;;
3;1;54;1961;63200;2;;;;;;;;;
1;1;22;1993;64000;2;;;;;;;;;
1;1;25;1990;64000;2;;;;;;;;;
1;1;25;1990;64000;2;;;;;;;;;
1;1;25;1990;64000;2;;;;;;;;;
1;1;25;1990;64000;1;;;;;;;;;
1;1;26;1989;64000;2;;;;;;;;;
2;1;27;1988;64000;2;;;;;;;;;
2;1;28;1987;64000;1;;;;;;;;;
2;1;30;1985;64000;2;;;;;;;;;
2;1;31;1984;64000;1;;;;;;;;;
2;1;33;1982;64000;2;;;;;;;;;
2;1;33;1981;64000;1;;;;;;;;;
2;1;33;1982;64000;1;;;;;;;;;
2;1;33;1982;64000;1;;;;;;;;;
2;1;34;1981;64000;2;;;;;;;;;
2;1;34;1981;64000;2;;;;;;;;;
2;1;35;1980;64000;1;;;;;;;;;
2;1;35;1980;64000;1;;;;;;;;;
2;1;36;1979;64000;2;;;;;;;;;
2;1;36;1979;64000;1;;;;;;;;;
2;1;37;1978;64000;2;;;;;;;;;
2;1;44;1971;64000;2;;;;;;;;;
2;1;44;1970;64000;1;;;;;;;;;
2;1;46;1969;64000;2;;;;;;;;;
2;1;48;1967;64000;1;;;;;;;;;
2;1;49;1966;64000;2;;;;;;;;;
3;1;51;1964;64000;1;;;;;;;;;
3;1;52;1963;64000;1;;;;;;;;;
3;1;52;1963;64000;1;;;;;;;;;
3;1;53;1962;64000;2;;;;;;;;;
3;1;54;1961;64000;2;;;;;;;;;
3;1;57;1958;64000;2;;;;;;;;;
3;1;57;1958;64000;1;;;;;;;;;
3;1;58;1957;64000;1;;;;;;;;;
3;1;62;1953;64000;1;;;;;;;;;
3;1;63;1952;64000;1;;;;;;;;;
3;1;64;1951;64000;1;;;;;;;;;
1;1;24;1991;65000;1;;;;;;;;;
2;1;28;1987;65000;2;;;;;;;;;
2;1;31;1984;65000;2;;;;;;;;;
2;1;36;1979;65000;1;;;;;;;;;
2;1;36;1979;65000;1;;;;;;;;;
2;1;38;1977;65000;1;;;;;;;;;
2;1;43;1972;65000;1;;;;;;;;;
2;1;45;1970;65000;2;;;;;;;;;
2;1;50;1965;65000;1;;;;;;;;;
3;1;54;1961;65000;1;;;;;;;;;
3;1;60;1955;65000;1;;;;;;;;;
3;1;61;1954;65000;2;;;;;;;;;
4;1;77;1938;65000;2;;;;;;;;;
2;1;37;1978;65200;1;;;;;;;;;
3;2;71;1944;65433;1;;;;;;;;;
3;2;51;1964;65950;1;;;;;;;;;
1;2;19;1995;66000;2;;;;;;;;;
2;2;45;1970;66000;1;;;;;;;;;
2;2;47;1967;66000;1;;;;;;;;;
4;2;92;1923;66000;1;;;;;;;;;
2;2;35;1980;66700;2;;;;;;;;;
3;2;55;1960;66960;2;;;;;;;;;
2;2;42;1973;67000;2;;;;;;;;;
3;2;54;1961;67000;1;;;;;;;;;
1;2;22;1993;68000;1;;;;;;;;;
2;2;27;1988;68000;2;;;;;;;;;
2;2;27;1988;68000;1;;;;;;;;;
2;2;28;1987;68000;2;;;;;;;;;
2;2;29;1986;68000;2;;;;;;;;;
2;2;29;1986;68000;2;;;;;;;;;
2;2;29;1986;68000;2;;;;;;;;;
2;2;30;1984;68000;2;;;;;;;;;
2;2;30;1985;68000;1;;;;;;;;;
2;2;34;1981;68000;1;;;;;;;;;
2;2;35;1979;68000;1;;;;;;;;;
2;2;36;1979;68000;2;;;;;;;;;
2;2;37;1978;68000;2;;;;;;;;;
2;2;39;1976;68000;2;;;;;;;;;
2;2;39;1976;68000;1;;;;;;;;;
2;2;40;1975;68000;2;;;;;;;;;
2;2;44;1971;68000;1;;;;;;;;;
2;2;45;1969;68000;2;;;;;;;;;
2;2;46;1969;68000;1;;;;;;;;;
2;2;46;1969;68000;1;;;;;;;;;
2;2;50;1965;68000;1;;;;;;;;;
3;2;60;1955;68000;1;;;;;;;;;
3;2;68;1947;68000;1;;;;;;;;;
4;2;76;1939;68000;2;;;;;;;;;
2;2;30;1985;69000;2;;;;;;;;;
2;2;35;1980;69000;1;;;;;;;;;
3;2;53;1962;69000;1;;;;;;;;;
3;2;69;1946;69000;1;;;;;;;;;
3;2;58;1957;69240;1;;;;;;;;;
2;2;28;1987;69920;2;;;;;;;;;
1;2;22;1993;70000;1;;;;;;;;;
1;2;23;1992;70000;1;;;;;;;;;
1;2;23;1991;70000;1;;;;;;;;;
1;2;26;1989;70000;1;;;;;;;;;
1;2;26;1989;70000;1;;;;;;;;;
1;2;26;1989;70000;2;;;;;;;;;
2;2;27;1988;70000;2;;;;;;;;;
2;2;28;1987;70000;1;;;;;;;;;
2;2;32;1983;70000;1;;;;;;;;;
2;2;33;1982;70000;1;;;;;;;;;
2;2;33;1982;70000;1;;;;;;;;;
2;2;34;1981;70000;1;;;;;;;;;
2;2;36;1979;70000;1;;;;;;;;;
2;2;37;1978;70000;1;;;;;;;;;
2;2;37;1978;70000;1;;;;;;;;;
2;2;37;1978;70000;1;;;;;;;;;
2;2;37;1978;70000;1;;;;;;;;;
2;2;37;1978;70000;2;;;;;;;;;
2;2;39;1976;70000;1;;;;;;;;;
2;2;40;1975;70000;1;;;;;;;;;
2;2;41;1973;70000;2;;;;;;;;;
2;2;42;1972;70000;1;;;;;;;;;
2;2;42;1973;70000;2;;;;;;;;;
2;2;42;1973;70000;1;;;;;;;;;
2;2;44;1971;70000;1;;;;;;;;;
2;2;46;1969;70000;2;;;;;;;;;
2;2;46;1969;70000;2;;;;;;;;;
2;2;47;1968;70000;1;;;;;;;;;
2;2;50;1965;70000;2;;;;;;;;;
2;2;50;1965;70000;2;;;;;;;;;
2;2;50;1964;70000;2;;;;;;;;;
3;2;52;1963;70000;1;;;;;;;;;
3;2;54;1961;70000;2;;;;;;;;;
3;2;56;1959;70000;1;;;;;;;;;
3;2;56;1959;70000;1;;;;;;;;;
3;2;56;1959;70000;1;;;;;;;;;
3;2;63;1952;70000;1;;;;;;;;;
3;2;63;1952;70000;2;;;;;;;;;
3;2;66;1949;70000;1;;;;;;;;;
3;2;67;1948;70000;2;;;;;;;;;
4;2;72;1943;70000;2;;;;;;;;;
4;2;73;1942;70000;2;;;;;;;;;
4;2;74;1941;70000;1;;;;;;;;;
4;2;78;1937;70000;2;;;;;;;;;
4;2;78;1937;70000;1;;;;;;;;;
4;2;81;1934;70000;2;;;;;;;;;
4;2;88;1927;70000;2;;;;;;;;;
2;2;46;1969;70600;2;;;;;;;;;
2;2;31;1984;70800;1;;;;;;;;;
2;2;41;1974;71000;1;;;;;;;;;
3;2;66;1949;71000;1;;;;;;;;;
3;2;71;1944;71000;1;;;;;;;;;
4;2;77;1938;71000;1;;;;;;;;;
3;2;54;1961;71200;1;;;;;;;;;
1;2;19;1995;72000;1;;;;;;;;;
1;2;21;1994;72000;1;;;;;;;;;
1;2;21;1994;72000;1;;;;;;;;;
1;2;24;1991;72000;1;;;;;;;;;
1;2;25;1990;72000;2;;;;;;;;;
1;2;25;1990;72000;2;;;;;;;;;
1;2;26;1989;72000;2;;;;;;;;;
2;2;27;1987;72000;2;;;;;;;;;
2;2;27;1988;72000;1;;;;;;;;;
2;2;27;1988;72000;2;;;;;;;;;
2;2;27;1988;72000;2;;;;;;;;;
2;2;28;1987;72000;2;;;;;;;;;
2;2;28;1987;72000;1;;;;;;;;;
2;2;28;1986;72000;1;;;;;;;;;
2;2;30;1984;72000;2;;;;;;;;;
2;2;31;1984;72000;2;;;;;;;;;
2;2;31;1984;72000;1;;;;;;;;;
2;2;32;1983;72000;1;;;;;;;;;
2;2;33;1982;72000;2;;;;;;;;;
2;2;34;1981;72000;2;;;;;;;;;
2;2;34;1981;72000;2;;;;;;;;;
2;2;35;1980;72000;1;;;;;;;;;
2;2;35;1980;72000;2;;;;;;;;;
2;2;36;1979;72000;2;;;;;;;;;
2;2;36;1979;72000;2;;;;;;;;;
2;2;36;1979;72000;2;;;;;;;;;
2;2;38;1977;72000;1;;;;;;;;;
2;2;39;1976;72000;1;;;;;;;;;
2;2;40;1975;72000;1;;;;;;;;;
2;2;40;1975;72000;1;;;;;;;;;
2;2;41;1974;72000;2;;;;;;;;;
2;2;41;1974;72000;2;;;;;;;;;
2;2;43;1972;72000;2;;;;;;;;;
2;2;44;1971;72000;1;;;;;;;;;
2;2;45;1970;72000;1;;;;;;;;;
2;2;46;1968;72000;1;;;;;;;;;
2;2;49;1966;72000;2;;;;;;;;;
2;2;50;1964;72000;2;;;;;;;;;
3;2;52;1963;72000;1;;;;;;;;;
3;2;53;1962;72000;1;;;;;;;;;
3;2;53;1962;72000;1;;;;;;;;;
3;2;54;1961;72000;1;;;;;;;;;
3;2;54;1961;72000;2;;;;;;;;;
3;2;55;1960;72000;1;;;;;;;;;
3;2;57;1958;72000;1;;;;;;;;;
3;2;59;1956;72000;1;;;;;;;;;
3;2;61;1954;72000;2;;;;;;;;;
3;2;65;1950;72000;2;;;;;;;;;
3;2;69;1946;72000;1;;;;;;;;;
4;2;73;1942;72000;1;;;;;;;;;
4;2;73;1942;72000;2;;;;;;;;;
4;2;75;1940;72000;2;;;;;;;;;
4;2;81;1934;72000;2;;;;;;;;;
1;2;18;1997;73000;2;;;;;;;;;
2;2;33;1982;73000;2;;;;;;;;;
3;2;60;1955;73000;2;;;;;;;;;
3;2;66;1949;73000;1;;;;;;;;;
3;2;69;1945;73000;2;;;;;;;;;
4;2;73;1942;73000;2;;;;;;;;;
