COUNTY;STATE;AporteMensual;Genero;Edad;FechaNacimiento
;;;2;16;1999
;;;2;34;1980
;;;2;16;1999
;;;1;59;1956
;;;2;57;1958
;;25774;1;34;1981
;;32680;1;29;1986
;;25774;2;31;1983
;;;1;12;2003
;;;2;0;2014
;;;1;56;1959
;;;2;44;1971
;;68000;1;50;1965
;;;2;46;1969
;;;2;21;1994
;;25774;1;19;1996
;;;2;71;1944
;;;1;65;1950
;;;1;28;1987
;;;1;25;1990
;;;2;32;1983
;;;1;11;2004
;;;2;6;2009
;;;1;19;1996
;;;1;16;1999
;;25774;1;50;1965
;;;2;41;1974
;;25774;1;22;1993
;;;2;16;1999
;;77322;1;74;1941
;;;2;16;1999
;;80544;1;51;1964
;;;2;46;1969
;;;1;25;1990
;;;1;20;1995
;;25774;2;49;1966
;;;2;22;1993
;;;2;29;1986
;;80544;1;31;1984
;;;1;0;2015
;;;2;60;1955
;;160000;2;31;1984
;;;2;26;1989
;;;2;7;2008
;;34000;1;58;1957
;;;2;38;1977
;;;2;8;2007
;;80544;2;58;1957
;;34000;2;34;1980
;;;2;14;2001
;;;1;11;2004
;;77322;1;84;1931
;;;2;68;1947
;;;2;42;1973
;;25774;1;32;1983
;;;2;6;2008
;;34000;1;26;1989
;;25774;2;24;1991
;;;2;4;2011
;;;2;51;1964
;;;1;68;1947
;;25774;1;66;1949
;;;2;67;1948
;;;1;38;1977
;;;1;72;1942
;;;2;65;1950
;;;2;16;1999
;;;1;58;1957
;;;2;38;1977
;;;2;15;2000
;;80544;1;54;1961
;;;2;50;1965
;;80544;2;32;1983
;;;1;51;1964
;;80544;2;62;1953
;;25774;1;25;1990
;;62400;1;38;1976
;;140000;2;32;1982
;;;1;10;2005
;;456000;1;67;1948
;;;2;61;1954
;;77322;1;36;1979
;;156000;1;68;1947
;;61600;2;48;1967
;;80544;2;46;1969
;;;2;16;1999
;;51548;2;23;1992
;;38800;1;25;1990
;;;1;2;2012
;;108000;1;63;1952
;;77322;2;65;1950
;;25774;2;33;1982
;;;1;9;2006
;;;2;86;1929
;;77322;2;68;1947
;;80544;2;70;1945
;;132000;1;64;1951
;;;1;91;1924
;;;2;94;1921
;;;2;66;1949
;;80544;2;56;1959
;;;1;51;1964
;;;2;79;1936
;;25774;1;49;1966
;;;1;29;1986
;;92000;1;35;1980
;;;2;28;1987
;;;2;10;2005
;;;2;5;2010
;;366640;2;58;1957
;;;1;30;1985
;;163450;2;33;1981
;;163450;2;33;1982
;;38400;1;33;1982
;;;2;31;1984
;;;2;10;2005
;;;1;2;2013
;;;1;23;1992
;;52000;1;47;1968
;;;2;50;1965
;;34000;1;24;1991
;;;1;23;1991
;;;2;46;1969
;;;1;48;1967
;;25774;2;44;1971
;;;1;47;1968
;;25774;2;51;1964
;;25774;1;20;1995
;;;2;9;2005
;;25774;1;55;1960
;;;2;57;1957
;;;2;23;1992
;;25774;1;56;1959
;;;2;49;1966
;;40000;2;26;1988
;;;1;28;1987
;;;1;2;2013
;;;2;36;1979
;;40000;1;37;1978
;;48000;1;19;1996
;;;2;15;2000
;;;2;12;2002
;;;2;65;1950
;;;1;38;1977
;;48000;2;29;1985
;;62000;2;30;1985
;;;1;32;1983
;;80544;2;26;1988
;;61200;2;42;1973
;;;1;19;1996
;;60000;1;36;1979
;;;2;57;1958
;;60000;1;24;1991
;;;2;53;1962
;;;1;52;1962
;;;1;30;1985
;;25774;1;28;1987
;;;2;33;1981
;;;2;13;2001
;;;1;39;1976
;;;1;14;2001
;;;1;57;1958
;;124080;2;61;1954
;;31840;2;27;1988
;;;2;3;2012
;;;2;11;2004
;;;1;40;1975
;;;2;31;1984
;;;1;8;2007
;;28000;2;32;1983
;;;2;3;2012
;;;1;34;1981
;;;2;27;1988
;;;2;10;2005
;;;2;9;2006
;;;1;6;2009
;;104000;1;46;1969
;;;2;53;1962
;;;2;19;1996
;;20000;1;47;1968
;;80544;2;28;1987
;;77322;2;71;1944
;;;2;28;1987
;;;1;0;2015
;;;1;25;1990
;;98;1;73;1942
;;;2;71;1944
;;;1;28;1987
;;;1;54;1961
;;98;2;41;1974
;;24400;1;21;1993
;;;2;10;2005
;;98;1;54;1961
;;;2;45;1970
;;;1;12;2003
;;;2;17;1998
;;98;1;52;1963
;;;2;51;1964
;;;2;19;1996
;;;1;17;1998
;;;1;2;2013
;;;2;52;1963
;;;2;17;1997
;;;1;30;1984
;;;2;27;1988
;;;1;10;2005
;;;2;2;2013
;;;1;57;1958
;;;1;24;1991
;;;2;69;1945
;;;1;71;1943
;;;2;49;1966
;;;2;50;1965
;;;1;24;1991
;;;1;13;2002
;;98;2;45;1970
;;98;2;24;1991
;;;2;19;1996
;;;1;38;1976
;;;2;39;1976
;;;1;17;1998
;;;1;26;1989
;;;1;27;1988
;;;1;28;1987
;;;2;22;1993
;;;2;60;1955
;;;1;36;1979
;;;2;86;1929
;;;1;23;1992
;;;1;47;1968
;;98;1;55;1960
;;80000;2;38;1977
;;;2;12;2003
;;;2;77;1938
;;;2;56;1959
;;;2;26;1989
;;;2;24;1991
;;24000;1;20;1995
;;;2;16;1999
;;;1;48;1967
;;24000;2;41;1974
;;;2;14;2001
;;98;1;57;1958
;;;2;56;1959
;;;1;28;1986
;;;2;30;1985
;;;2;30;1985
;;;2;13;2002
;;;1;2;2013
;;24000;2;39;1976
;;;2;21;1994
;;;2;18;1996
;;;1;17;1998
;;;1;14;2001
;;98;1;47;1968
;;98;2;44;1971
;;80500;1;67;1948
;;80500;2;54;1961
;;;1;33;1982
;;98;2;33;1982
;;;2;12;2003
;;;1;1;2014
;;98;1;33;1982
;;;2;33;1982
;;;2;82;1933
;;;2;53;1962
;;98;1;25;1990
;;;1;24;1991
;;;2;40;1975
;;;2;20;1995
;;;2;36;1979
;;;2;48;1967
;;;2;30;1985
;;98;2;43;1971
;;;2;23;1992
;;;1;17;1998
;;;1;10;2005
;;;2;31;1984
;;98;1;29;1986
;;;2;5;2009
;;150000;1;41;1974
;;98;2;37;1978
;;;1;14;2001
;;;2;12;2003
;;26000;1;33;1982
;;100000;2;30;1985
;;;1;1;2013
;;;2;72;1943
;;;1;36;1979
;;98;1;45;1970
;;;2;42;1972
;;;1;16;1999
;;;2;55;1960
;;;1;23;1992
;;;1;40;1975
;;98;2;34;1981
;;;2;6;2009
;;;2;1;2014
;;;1;50;1965
;;86000;2;37;1977
;;;1;19;1996
;;;2;17;1997
;;;2;3;2012
;;98;2;49;1965
;;98;2;48;1967
;;;2;22;1993
;;;1;21;1994
;;26000;1;37;1978
;;26000;2;29;1986
;;;2;11;2004
;;;1;9;2006
;;98;1;49;1966
;;;2;48;1967
;;;2;19;1996
;;;1;19;1995
;;;2;44;1971
;;;1;11;2003
;;75000;2;34;1981
;;;1;41;1974
;;;2;11;2004
;;;1;3;2012
;;;2;58;1956
;;;2;15;2000
;;;1;11;2004
;;;1;4;2010
;;;1;35;1980
;;;1;30;1985
;;;2;27;1988
;;;2;5;2009
;;;2;3;2012
;;;1;65;1950
;;;2;55;1960
;;;2;30;1985
;;;2;12;2003
;;;2;9;2006
;;;1;8;2007
;;;1;38;1977
;;;2;37;1978
;;;1;18;1997
;;;1;17;1998
;;;1;16;1999
;;;1;74;1941
;;;2;68;1947
;;25000;1;41;1974
;;;1;20;1995
;;25000;1;53;1962
;;99;2;62;1953
;;;2;24;1991
;;;2;54;1961
;;225000;1;77;1938
;;;2;52;1962
;;;1;58;1957
;;;1;7;2008
;;;2;70;1945
;;;1;47;1968
;;98;2;47;1968
;;;1;22;1993
;;25000;2;44;1970
;;;1;50;1965
;;82000;1;20;1995
;;;2;19;1996
;;;2;3;2012
;;;1;61;1953
;;;1;83;1932
;;98;1;27;1988
;;;2;28;1987
;;;1;4;2011
;;85000;1;32;1982
;;;2;30;1985
;;;2;5;2010
;;;2;54;1961
;;;2;27;1988
;;98;1;29;1986
;;;2;1;2014
;;;1;31;1984
;;;2;30;1985
;;;1;5;2010
;;;2;44;1971
;;;1;14;2000
;;80500;2;59;1956
;;98;1;36;1979
;;80500;2;36;1979
;;;2;9;2006
;;;2;5;2010
;;80500;2;51;1964
;;;2;81;1933
;;98;2;63;1952
;;;1;41;1974
;;25750;2;34;1981
;;98;2;18;1997
;;;1;3;2012
;;;2;78;1937
;;;1;79;1935
;;;1;50;1965
;;25774;2;27;1988
;;;1;45;1970
;;;2;43;1972
;;;2;22;1993
;;;2;11;2004
;;;2;9;2006
;;120000;1;68;1947
;;;2;37;1977
;;;2;13;2001
;;;2;51;1963
;;;1;22;1993
;;;1;15;1999
;;;1;32;1983
;;;1;6;2009
;;25774;2;25;1990
;;;1;24;1991
;;;1;7;2007
;;;1;6;2009
;;;1;53;1962
;;;2;32;1982
;;;2;17;1998
;;;1;14;2001
;;;1;13;2002
;;;1;63;1952
;;;1;35;1980
;;98;2;37;1978
;;;1;6;2009
;;;1;0;2015
;;336000;1;72;1943
;;;2;71;1944
;;80500;2;59;1956
;;;1;70;1945
;;;1;12;2003
;;;1;38;1977
;;;2;35;1980
;;;2;17;1998
;;;2;11;2004
;;;1;4;2011
;;;1;26;1989
;;;1;19;1996
;;;2;27;1988
;;;1;24;1991
;;;2;63;1952
;;;1;43;1972
;;;2;32;1983
;;;1;12;2002
;;;1;9;2005
;;;1;5;2010
;;;2;60;1955
;;;1;32;1982
;;;1;37;1978
;;;2;41;1974
;;;2;15;2000
;;;1;11;2004
;;;2;7;2008
;;;2;35;1980
;;80500;1;39;1976
;;52000;1;18;1997
;;;1;17;1998
;;;2;9;2005
;;60000;1;20;1995
;;;2;28;1987
;;28000;1;22;1993
;;120000;1;38;1976
;;;2;27;1988
;;;1;0;2015
;;80500;2;38;1976
;;;1;16;1998
;;25800;1;59;1956
;;;2;37;1978
;;;2;12;2003
;;;1;10;2005
;;;1;79;1936
;;;2;62;1953
;;;1;34;1981
;;98;1;96;1918
;;;2;62;1952
;;;2;49;1966
;;;2;22;1992
;;;1;55;1960
;;;1;67;1948
;;;2;64;1951
;;;2;17;1998
;;32000;1;27;1987
;;;1;29;1985
;;;2;71;1944
;;80500;2;45;1970
;;98;1;51;1964
;;;2;16;1999
;;;1;27;1988
;;80500;2;25;1990
;;120000;1;40;1975
;;;2;27;1988
;;25774;2;38;1977
;;;1;0;2015
;;;2;18;1997
;;25774;2;55;1960
;;;2;24;1991
;;;2;18;1996
;;;1;16;1999
;;33600;1;36;1979
;;;2;33;1982
;;;2;15;2000
;;;2;13;2002
;;;2;11;2004
;;25774;1;39;1976
;;;2;39;1976
;;;2;6;2009
;;;1;70;1945
;;336000;1;48;1967
;;;2;43;1972
;;;2;22;1993
;;;2;20;1995
;;;1;12;2003
;;;2;63;1952
;;;2;42;1973
;;32000;2;22;1993
;;;2;25;1990
;;25774;1;21;1994
;;;2;63;1952
;;;2;34;1981
;;;1;14;2001
;;;1;5;2010
;;;1;42;1973
;;;2;32;1983
;;;1;7;2008
;;;2;5;2010
;;;2;49;1966
;;;1;57;1958
;;;2;53;1962
;;;1;37;1978
;;;2;18;1996
;;;1;0;2015
;;;2;39;1976
;;;2;11;2004
;;;2;3;2011
;;;1;1;2013
;;;2;44;1971
;;;2;17;1998
;;;2;14;2000
;;25774;1;40;1975
;;25700;1;43;1972
;;;2;13;2002
;;;2;52;1963
;;80500;2;53;1962
;;;2;15;1999
;;52000;1;27;1987
;;;2;27;1988
;;;1;3;2012
;;;1;29;1986
;;;2;23;1992
;;;2;0;2015
;;;2;27;1988
;;;1;31;1983
;;;2;10;2005
;;;2;3;2012
;;25774;1;30;1985
;;;2;27;1987
;;;2;8;2007
;;;2;47;1968
;;;1;18;1997
;;;2;70;1945
;;;2;51;1964
;;25774;2;21;1994
;;;2;58;1957
;;;1;71;1944
;;;2;69;1946
;;25774;1;29;1986
;;25774;2;32;1983
;;77322;1;82;1933
;;;2;72;1943
;;;2;47;1968
;;;1;26;1989
;;;1;46;1969
;;;2;16;1999
;;;2;14;2001
;;;2;12;2003
;;;1;23;1992
;;;2;82;1932
;;;1;18;1997
;;;1;57;1958
;;;2;50;1964
;;25774;1;29;1986
;;25774;2;29;1986
;;;2;2;2013
;;25774;1;45;1970
;;;2;39;1976
;;;2;62;1953
;;80500;2;51;1964
;;80500;2;48;1966
;;52000;2;25;1990
;;;1;45;1970
;;;2;30;1985
;;;2;0;2014
;;;2;45;1970
;;;1;21;1994
;;;1;13;2002
;;;2;71;1944
;;;1;38;1976
;;;1;40;1975
;;;1;11;2004
;;;1;57;1958
;;;2;37;1978
;;;1;19;1996
;;;1;17;1998
;;;2;12;2003
;;;2;59;1955
;;80500;1;31;1984
;;25774;2;26;1989
;;;2;5;2010
;;;2;3;2012
;;;1;66;1949
;;;2;64;1951
;;100000;2;40;1974
;;;1;12;2003
;;;2;8;2007
;;;2;45;1970
;;;1;16;1999
;;;2;22;1993
;;25774;1;25;1990
;;;1;1;2014
;;;1;45;1970
;;;2;54;1960
;;;2;31;1984
;;;2;4;2011
;;;2;83;1932
;;85000;1;52;1963
;;;2;49;1966
;;;1;28;1987
;;;2;28;1987
;;;2;0;2015
;;45900;1;55;1960
;;;2;63;1952
;;;1;25;1990
;;;2;20;1995
;;42000;1;31;1984
;;;2;30;1985
;;;2;0;2015
;;;2;40;1975
;;;1;18;1997
;;;2;2;2013
;;;2;47;1968
;;;2;15;2000
;;;2;11;2004
;;;2;29;1986
;;;1;6;2009
;;;1;4;2011
;;;1;0;2015
;;;1;48;1966
;;25800;2;45;1970
;;;2;21;1993
;;;2;13;2002
;;;2;9;2006
;;;1;6;2009
;;;2;53;1962
;;;1;8;2007
;;;1;26;1989
;;54000;2;34;1981
;;;2;34;1981
;;;2;4;2010
;;;1;16;1999
;;;2;13;2001
;;;1;25;1990
;;;2;72;1943
;;;1;43;1972
;;;1;90;1925
;;;2;73;1942
;;;1;23;1992
;;;2;23;1992
;;;1;21;1994
;;;2;29;1986
;;;1;12;2003
;;;1;1;2014
;;25000;1;41;1974
;;;2;35;1980
;;;1;11;2004
;;;2;3;2012
;;25000;1;43;1972
;;25000;2;44;1971
;;42000;2;35;1980
;;;2;6;2009
;;;2;36;1979
;;;1;15;2000
;;;1;8;2007
;;;1;3;2012
;;40000;1;25;1990
;;;2;75;1940
;;;2;22;1993
;;100000;2;65;1950
;;;1;49;1966
;;;2;49;1966
;;;2;12;2002
;;;2;67;1948
;;;1;45;1970
;;;2;15;2000
;;;2;27;1988
;;;2;11;2004
;;;1;9;2006
;;;1;82;1933
;;;2;79;1936
;;;1;59;1956
;;;1;51;1964
;;;1;77;1938
;;;2;73;1942
;;;2;28;1987
;;;1;3;2012
;;;1;79;1936
;;25000;2;34;1981
;;25000;1;40;1975
;;;1;10;2005
;;;1;4;2010
;;;2;0;2015
;;130000;1;30;1985
;;;1;5;2009
;;130000;2;42;1973
;;;1;16;1999
;;;2;15;2000
;;25000;1;34;1981
;;25000;2;30;1985
;;;2;13;2002
;;;1;7;2008
;;82000;1;58;1957
;;;2;49;1966
;;;2;18;1996
;;;2;15;1999
;;;1;44;1971
;;25000;2;40;1975
;;;2;13;2002
;;;1;33;1982
;;;1;58;1957
;;;2;49;1966
;;;2;13;2002
;;;1;42;1973
;;;2;45;1970
;;;2;17;1997
;;;1;13;2002
;;;2;80;1934
;;;1;71;1944
;;;2;53;1962
;;;1;23;1992
;;;1;34;1981
;;;2;28;1987
;;;2;6;2008
;;;1;54;1961
;;82000;2;53;1962
;;;2;34;1981
;;98;1;39;1976
;;;2;14;2001
;;;2;10;2005
;;;2;6;2009
;;84000;1;64;1951
;;;2;28;1986
;;;2;13;2002
;;;1;9;2006
;;200000;1;66;1949
;;;2;59;1955
;;;1;24;1991
;;;2;16;1999
;;90000;1;65;1950
;;;2;62;1953
;;74000;1;41;1974
;;82000;2;38;1977
;;;2;3;2012
;;;1;0;2015
;;80000;2;36;1978
;;;1;37;1978
;;;2;11;2004
;;;2;7;2008
;;70000;2;78;1937
;;;2;55;1960
;;;2;52;1963
;;;1;54;1961
;;98;1;22;1993
;;;2;21;1994
;;82000;2;54;1961
;;;2;33;1982
;;;1;32;1983
;;82000;2;54;1961
;;;2;54;1960
;;;1;10;
;;;1;27;1988
;;;1;50;1964
;;;2;45;1970
;;;2;20;1995
;;;1;13;2002
;;;1;10;2005
;;;1;8;2006
;;;2;5;2010
;;;2;27;
;;;2;51;1964
;;;1;14;2001
;;;1;79;1936
;;;2;69;1946
;;;1;27;1987
;;98;2;32;1983
;;;2;76;1939
;;;1;40;1975
;;;2;43;1972
;;;2;17;1998
;;;2;11;2004
;;;1;30;1985
;;;2;30;1985
;;;1;10;2005
;;;2;3;2012
;;;2;19;1996
;;;1;66;1949
;;;1;52;1963
;;;2;50;1965
;;;1;45;1970
;;;2;39;1976
;;;2;20;1995
;;;2;18;1996
;;;1;48;1967
;;;2;75;1940
;;;2;50;1965
;;50000;2;27;1988
;;;2;14;2001
;;;2;59;1956
;;;2;34;1981
;;98;1;42;1973
;;;1;16;1999
;;;2;15;2000
;;26000;1;28;1987
;;;2;5;2009
;;;2;54;1961
;;98;2;31;1984
;;;2;7;2007
;;;2;25;1990
;;98;1;29;1986
;;;2;2;2012
;;;1;46;1969
;;;2;41;1974
;;;2;19;1996
;;;1;16;1998
;;;1;11;2004
;;;1;59;1956
;;98;1;52;1963
;;;2;46;1969
;;98;2;23;1991
;;98;1;21;1994
;;;2;16;1999
;;;2;60;1955
;;;1;33;1982
;;;2;24;1991
;;80500;1;48;1967
;;;2;33;1982
;;;1;7;2008
;;;1;31;1984
;;;2;18;1997
;;;1;4;2011
;;;1;13;2002
;;;1;28;1987
;;;2;31;1984
;;;2;12;2003
;;;2;11;2004
;;;2;9;2006
;;28000;1;46;1969
;;28000;2;37;1978
;;;1;7;2008
;;;1;48;1967
;;;2;32;1983
;;;2;9;2006
;;;2;5;2010
;;;1;51;1964
;;;2;45;1969
;;;2;12;2003
;;98;1;21;1994
;;28000;1;40;1975
;;28000;2;30;1985
;;;1;6;2009
;;;1;52;1963
;;;2;53;1962
;;30000;1;28;1987
;;98;1;25;1990
;;;2;44;1971
;;;1;11;2004
;;;1;10;2005
;;;1;7;2008
;;;1;24;1991
;;;2;70;1945
;;;1;52;1962
;;;1;34;1980
;;32000;1;32;1983
;;;2;30;1985
;;;2;3;2012
;;98;1;38;1977
;;;2;33;1982
;;;1;9;2005
;;;1;8;2007
;;;1;55;1960
;;;2;56;1959
;;98;1;24;1991
;;;2;19;1996
;;;2;2;2013
;;;2;0;2015
;;;2;11;2004
;;;2;33;1982
;;56000;1;32;1983
;;;1;12;2003
;;;1;10;2005
;;;1;6;2009
;;;1;46;1968
;;;2;47;1968
;;;1;18;1997
;;;2;14;2001
;;;1;84;1930
;;;1;44;1971
;;;1;23;
;;;2;21;1993
;;;2;17;1998
;;;1;1;2014
;;;1;65;1950
;;;2;62;1952
;;;1;13;2002
;;;1;10;2005
;;1400000;1;67;1948
;;98;2;65;1950
;;;1;34;1981
;;;2;33;1982
;;;1;14;2000
;;;1;12;2003
;;;1;9;2006
;;;2;72;1942
;;;2;22;1993
;;;2;1;2014
;;;2;50;1965
;;;1;24;1991
;;;2;16;1999
;;;1;11;2004
;;82000;1;79;1936
;;;2;57;1958
;;98;1;46;1969
;;;2;42;1972
;;;2;11;2003
;;;1;10;2005
;;;2;51;1964
;;;1;30;1985
;;;2;25;1990
;;;2;9;2006
;;;2;1;2014
;;;2;31;1984
;;;2;15;1999
;;;1;31;
;;25500;1;55;1960
;;25500;2;48;1967
;;;2;58;1957
;;;1;17;1998
;;;2;15;2000
;;26000;1;54;1961
;;;2;68;1947
;;99;1;78;1936
;;;2;74;1941
;;99;1;29;1986
;;;2;22;1992
;;;1;1;2013
;;82000;2;54;1961
;;;1;22;
;;98;1;21;1994
;;;1;19;1996
;;99;1;47;1967
;;;2;30;1985
;;;2;7;2008
;;;1;4;2010
;;99;1;55;1960
;;;2;37;1978
;;;1;5;2010
;;;2;65;1949
;;99;1;26;1989
;;26000;2;27;1988
;;;1;4;2010
;;;2;31;1984
;;;1;50;1965
;;;2;44;1971
;;25500;2;22;1993
;;;1;18;1997
;;;2;16;1999
;;;1;12;2003
;;;2;69;1946
;;99;1;43;1972
;;;2;7;2008
;;;2;5;2010
;;;2;74;1941
;;;1;19;1996
;;70000;1;42;1972
;;99;2;34;1981
;;;2;47;1968
;;;1;27;1988
;;;2;19;1996
;;;2;22;1993
;;25773;1;21;1994
;;;2;0;2014
;;;1;19;1996
;;;2;18;1997
;;25773;1;25;1990
;;;2;19;1995
;;;1;1;2014
;;;1;37;1978
;;;2;30;1985
;;;1;11;2004
;;;1;6;2009
;;25773;1;24;1991
;;;2;19;1996
;;;1;22;1993
;;99;1;55;1960
;;99;2;55;1959
;;;1;20;1995
;;99;1;49;1965
;;;2;41;1974
;;;2;11;2003
;;;1;30;1985
;;80542;2;30;1985
;;;2;5;2009
;;94500;1;66;1949
;;;1;34;1980
;;;2;33;1981
;;34000;1;36;1978
;;;1;7;2008
;;100000;2;27;1988
;;;2;38;1977
;;400000;1;69;1946
;;450000;2;57;1958
;;;1;20;1995
;;;1;18;1997
;;;2;39;1976
;;80542;2;60;1955
;;;1;50;1964
;;;2;43;1972
;;;1;19;1996
;;;2;18;1997
;;;2;56;1959
;;;2;33;1982
;;;1;47;1968
;;;2;42;1973
;;;1;20;1995
;;;2;21;1994
;;99;1;23;1992
;;;2;3;2012
;;;2;39;1976
;;;2;56;1958
;;;1;59;1956
;;;1;25;1989
;;;2;20;1995
;;;2;1;2014
;;;2;22;1993
;;;1;20;1994
;;530000;2;60;1955
;;98;2;26;1989
;;44700;1;40;1975
;;45000;2;41;1974
;;;2;18;1997
;;70000;2;67;1948
;;;2;50;1965
;;98;1;26;1988
;;;2;23;1992
;;;1;28;1987
;;;2;24;1991
;;;2;4;2011
;;80000;2;30;1985
;;;2;5;2010
;;28000;2;41;1974
;;;2;5;2009
;;;1;80;1935
;;;2;73;1942
;;;1;30;1985
;;24000;1;23;1992
;;34000;1;46;1969
;;350000;1;68;1947
;;350000;2;65;1950
;;76000;2;33;1982
;;;2;13;2002
;;;2;51;1964
;;;2;72;1943
;;40000;1;36;1979
;;;2;21;1994
;;;1;2;2013
;;67000;1;54;1961
;;;2;49;1966
;;98;1;19;1996
;;;2;17;1998
;;;1;56;1959
;;;2;53;1962
;;;1;26;1989
;;24000;2;21;1994
;;30000;1;33;1981
;;;2;38;1977
;;;2;13;2002
;;;1;7;2008
;;;1;3;2012
;;;2;0;2015
;;;2;69;1946
;;;2;22;1993
;;24000;1;25;1989
;;;1;2;2013
;;;2;56;1959
;;98;2;21;1994
;;;2;35;1979
;;;2;13;2002
;;;1;12;2003
;;;1;7;2008
;;;2;20;1995
;;;1;46;1969
;;;2;46;1969
;;;2;17;1998
;;;2;15;2000
;;98;2;82;1933
;;;1;19;1996
;;;1;19;1996
;;98;2;76;1939
;;;1;52;1963
;;80300;2;33;1982
;;;2;23;1992
;;;1;4;2011
;;;2;49;1966
;;;2;29;1986
;;;1;6;2008
;;;2;22;1992
;;;1;52;1963
;;;1;39;1976
;;;1;18;1997
;;;2;71;1944
;;36000;1;43;1972
;;;2;44;1971
;;;2;12;2002
;;30000;1;42;1973
;;;2;36;1978
;;25700;1;36;1979
;;;2;45;1970
;;;1;11;2004
;;;1;8;2007
;;;2;7;2008
;;;2;40;1974
;;;1;43;1972
;;;1;18;1997
;;;1;9;2006
;;21600;1;23;1992
;;25700;2;21;1994
;;;1;1;2014
;;;2;45;1970
;;80400;1;27;1987
;;;2;20;1995
;;;2;25;1989
;;;2;5;2010
;;;2;20;1995
;;27500;1;27;1988
;;;1;4;2011
;;80400;1;50;1965
;;;2;40;1975
;;;1;17;1998
;;;1;13;2002
;;;1;9;2006
;;;1;7;2008
;;;1;58;1957
;;80400;2;57;1958
;;;2;35;1980
;;27500;1;32;1983
;;27500;1;29;1986
;;80400;2;59;1956
;;;2;19;1995
;;148000;2;52;1963
;;27500;1;47;1968
;;;2;48;1967
;;;2;22;1993
;;;1;9;2006
;;;1;26;1989
;;;2;25;1990
;;;1;3;2012
;;;2;20;1995
;;98;1;38;1976
;;;2;38;1977
;;;2;3;2012
;;;2;2;2013
;;;2;49;1966
;;;2;18;1997
;;27500;2;26;1988
;;;1;32;1983
;;;1;1;2014
;;;2;49;1966
;;;1;26;1989
;;;2;22;1993
;;;2;3;2012
;;;2;1;2014
;;;1;33;1982
;;;1;15;2000
;;;1;7;2008
;;27500;1;39;1976
;;27500;2;38;1977
;;;2;2;2012
;;;2;53;1962
;;;1;26;1989
;;;1;21;1994
;;;2;19;1996
;;;2;53;1962
;;;1;26;1989
;;;2;16;1999
;;98;1;46;1969
;;;2;37;1978
;;;1;15;2000
;;;1;14;2001
;;98;1;58;1957
;;;2;48;1967
;;;1;25;1990
;;;2;21;1994
;;;2;18;1997
;;80400;2;37;1978
;;;2;17;1998
;;;2;15;2000
;;;2;14;2001
;;;2;55;1960
;;98;2;48;1967
;;;2;19;1996
;;98;2;84;1930
;;98;1;57;1958
;;98000;1;54;1961
;;98;2;50;1965
;;;2;22;1993
;;77300;1;61;1954
;;;2;66;1949
;;;1;71;1944
;;;2;64;1951
;;;2;15;2000
;;;1;12;2003
;;98;1;55;1960
;;98;2;52;1963
;;;1;20;1995
;;;1;26;1989
;;80000;2;22;1993
;;;1;47;1968
;;;2;37;1978
;;;1;20;1995
;;;1;16;1998
;;;1;12;2003
;;;2;7;2008
;;;1;60;1955
;;;2;49;1965
;;26000;1;19;1996
;;;2;52;1963
;;;1;51;1964
;;51200;1;53;1962
;;;2;30;1985
;;;2;23;1992
;;;2;13;2002
;;;2;10;2005
;;;1;9;2006
;;;1;52;1963
;;;2;48;1967
;;;2;58;1957
;;;1;33;1982
;;;2;58;1957
;;;1;60;1955
;;28000;1;32;1983
;;74000;2;39;1976
;;;2;21;1994
;;;1;3;2012
;;32000;1;19;1996
;;85000;1;49;1965
;;;2;46;1969
;;35000;2;29;1986
;;;2;1;2014
;;;1;43;1972
;;100000;1;72;1942
;;;2;57;1958
;;80000;2;36;1979
;;33000;1;27;1988
;;70000;2;42;1973
;;;1;4;2011
;;;2;0;2014
;;;2;47;1968
;;;2;27;1988
;;;2;0;2014
;;98;1;57;1957
;;;2;45;1970
;;;1;8;2007
;;;2;53;1962
;;;1;56;1959
;;;1;25;1990
;;98;2;24;1991
;;;1;1;2014
;;;1;35;1980
;;;1;47;1968
;;;2;34;1981
;;;1;7;2008
;;;1;29;1985
;;102000;2;22;1993
;;;2;73;1942
;;80500;2;54;1961
;;80544;2;51;1964
;;;2;39;1976
;;98;1;38;1976
;;;2;34;1981
;;;2;4;2010
;;;1;3;2012
;;;1;0;2015
;;26000;1;40;1975
;;;2;41;1974
;;;2;18;1997
;;;1;15;2000
;;;1;10;2004
;;;1;28;1987
;;;2;30;1984
;;;2;12;2003
;;;1;1;2014
;;86000;2;54;1961
;;98;1;23;1992
;;;2;25;1990
;;;2;3;2012
;;;2;87;1928
;;;1;34;1981
;;;2;33;1982
;;;1;16;1999
;;;1;13;2002
;;;1;10;2005
;;81000;2;43;1972
;;;1;42;1973
;;;1;15;2000
;;;2;12;2002
;;152000;1;63;1952
;;30000;1;37;1978
;;;2;49;1966
;;;1;11;2003
;;;2;42;1973
;;30000;2;37;1978
;;80500;1;37;1977
;;34000;1;20;1995
;;;2;11;2004
;;;1;43;1972
;;;2;32;1982
;;;2;6;2009
;;;1;58;1957
;;;1;62;1953
;;25000;1;25;1990
;;100000;1;62;1953
;;;2;72;1943
;;;2;24;1991
;;;1;2;2013
;;;1;52;1963
;;;2;50;1964
;;25000;2;23;1992
;;25000;1;27;1988
;;53000;1;32;1983
;;;2;23;1992
;;;1;5;2010
;;;1;0;2014
;;80500;1;54;1961
